Ano;Trimestre;Região;Instituição;Código Capítulo Diagnóstico Principal;Descrição Capítulo Diagnóstico Principal;Taxa Internamento;Dias de Internamento;Taxa Mortalidade
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;6;Doenças do sistema nervoso;2.27;2721;4.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.5599999999999999;192;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;10;Doenças do aparelho respiratório;11.43;12769;8.68
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;10.7;1129;1.0
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;22;Códigos para fins especiais;0.72;662;20.0
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.31;206;20.830000000000002
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;7;Doenças do olho e anexos;0.16;25;0.0
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;14;Doenças do aparelho geniturinário;8.14;1215;10.07
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.11;10;0.0
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;10;Doenças do aparelho respiratório;5.8999999999999995;1123;13.56
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.7000000000000001;196;0.0
2021;Segundo;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.05;152;9.520000000000001
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.68;2502;0.0
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.61;96;0.0
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;11;Doenças do aparelho digestivo;10.17;3525;3.9600000000000004
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.9;1134;1.72
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;13.81;1967;0.16
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.64;3635;20.7
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;2;Neoplasias;10.979999999999999;9600;10.280000000000001
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;9;Doenças do aparelho circulatório;20.07;15188;7.53
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;6;Doenças do sistema nervoso;2.06;1748;5.220000000000001
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;9;Doenças do aparelho circulatório;13.420000000000002;7937;7.489999999999999
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;10;Doenças do aparelho respiratório;8.94;4161;15.06
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.9;1532;1.47
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;16;Algumas condições originadas no período perinatal;0.38999999999999996;114;0.0
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.6;4482;2.2399999999999998
2021;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;12.559999999999999;3180;1.71
2021;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;7;Doenças do olho e anexos;0.33;72;0.0
2021;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;12;Doenças da pele e do tecido subcutâneo;0.8999999999999999;180;11.110000000000001
2021;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;15;Gravidez, parto e puerpério;19.220000000000002;2225;0.0
2021;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.73;335;5.7700000000000005
2021;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.01;1724;3.32
2021;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;22;Códigos para fins especiais;4.19;1278;16.669999999999998
2021;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;2.25;442;3.3300000000000005
2021;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;9;Doenças do aparelho circulatório;0.52;106;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.15;11650;3.9800000000000004
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.72;3657;0.54
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;2;Neoplasias;8.690000000000001;4905;13.919999999999998
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.8900000000000001;784;5.88
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;6;Doenças do sistema nervoso;2.16;826;9.56
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;7;Doenças do olho e anexos;0.25;34;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;9;Doenças do aparelho circulatório;14.17;7191;9.99
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;15;Gravidez, parto e puerpério;5.4399999999999995;964;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;2;Neoplasias;7.31;2827;10.93
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;14;Doenças do aparelho geniturinário;4.33;1706;7.21
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.25;55;0.0
2021;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;9;Doenças do aparelho circulatório;14.29;11185;10.67
2021;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;14;Doenças do aparelho geniturinário;6.0600000000000005;4441;10.97
2021;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;15;Gravidez, parto e puerpério;12.379999999999999;3273;0.0
2021;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.18;62;0.0
2021;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.2399999999999998;1492;9.3
2021;Segundo;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.26;9401;3.2300000000000004
2021;Segundo;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;1;Algumas doenças infecciosas e parasitárias;0.08;43;0.0
2021;Segundo;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.5599999999999999;34;0.0
2021;Segundo;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;10;Doenças do aparelho respiratório;2.86;106;0.0
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;6;Doenças do sistema nervoso;2.0500000000000003;2516;2.82
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;9;Doenças do aparelho circulatório;17.02;16628;5.76
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;10;Doenças do aparelho respiratório;5.47;5366;10.530000000000001
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.12;9551;1.52
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.1399999999999997;404;1.52
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;22;Códigos para fins especiais;2.07;1005;9.379999999999999
2021;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.33999999999999997;107;0.0
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;2;Neoplasias;6.550000000000001;2340;20.76
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;22;Códigos para fins especiais;3.19;1444;17.39
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.35;1212;22.400000000000002
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;10;Doenças do aparelho respiratório;9.8;3375;27.05
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;11;Doenças do aparelho digestivo;11.459999999999999;3522;6.54
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.1199999999999999;583;9.520000000000001
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;2;Neoplasias;7.9;2807;10.66
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.43;98;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.09;484;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;14;Doenças do aparelho geniturinário;6.8500000000000005;1962;3.9899999999999998
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;15;Gravidez, parto e puerpério;8.19;1245;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;16;Algumas condições originadas no período perinatal;0.33999999999999997;145;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;22;Códigos para fins especiais;0.2;49;11.110000000000001
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;6;Doenças do sistema nervoso;1.23;375;16.669999999999998
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.74;236;0.0
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.34;633;8.77
2020;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;1;Algumas doenças infecciosas e parasitárias;1.6400000000000001;449;22.73
2021;Segundo;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;14;Doenças do aparelho geniturinário;2.31;175;0.0
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.04;901;10.870000000000001
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;10;Doenças do aparelho respiratório;8.55;2408;19.17
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;11;Doenças do aparelho digestivo;11.559999999999999;2054;5.36
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.35000000000000003;25;0.0
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.74;723;38.78
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.11;9;0.0
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;10;Doenças do aparelho respiratório;13.600000000000001;3845;15.229999999999999
2021;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.7799999999999999;168;7.140000000000001
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.340000000000001;3069;3.1
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;7;Doenças do olho e anexos;0.97;78;0.0
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;11;Doenças do aparelho digestivo;12.94;3081;3.52
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.31;352;0.0
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.6900000000000004;1484;29.32
2021;Segundo;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;15;Gravidez, parto e puerpério;10.17;1373;0.0
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;1;Algumas doenças infecciosas e parasitárias;1.7500000000000002;1492;20.0
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.8999999999999999;436;4.08
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.35000000000000003;101;0.0
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.6;678;5.75
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.87;932;8.129999999999999
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;7;Doenças do olho e anexos;0.62;182;0.0
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.88;616;5.17
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;16;Algumas condições originadas no período perinatal;0.21;150;0.0
2021;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.459999999999999;5837;4.5
2019;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;4.25;1182;1.7500000000000002
2019;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.11;12;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.2800000000000002;1532;27.27
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;2;Neoplasias;6.81;3219;18.61
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.77;200;6.45
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;6;Doenças do sistema nervoso;1.04;557;4.760000000000001
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;7;Doenças do olho e anexos;1.1400000000000001;205;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;16;Algumas condições originadas no período perinatal;0.35000000000000003;125;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.49;421;5.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;12.370000000000001;1722;0.4
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.4799999999999995;1085;15.2
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;3.51;794;4.760000000000001
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;6;Doenças do sistema nervoso;1.6400000000000001;518;6.78
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;2;Neoplasias;8.48;4942;11.34
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;15;Gravidez, parto e puerpério;14.530000000000001;3360;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;16;Algumas condições originadas no período perinatal;0.25;68;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.73;201;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.2399999999999998;1179;10.32
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;2;Neoplasias;7.430000000000001;5524;15.86
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.6;1238;2.8000000000000003
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;6;Doenças do sistema nervoso;2.91;2240;4.62
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;7;Doenças do olho e anexos;0.9199999999999999;196;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.73;182;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;14;Doenças do aparelho geniturinário;8.1;5254;7.180000000000001
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;16;Algumas condições originadas no período perinatal;0.27;166;16.669999999999998
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;9;Doenças do aparelho circulatório;19.38;12911;6.11
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.23;957;2.7
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.87;3480;1.1199999999999999
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;16;Algumas condições originadas no período perinatal;0.25;63;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, E.P.E.;6;Doenças do sistema nervoso;2.1999999999999997;2358;3.35
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;2;Neoplasias;10.97;13594;9.9
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;7;Doenças do olho e anexos;1.3299999999999998;424;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;10;Doenças do aparelho respiratório;5.5;6693;11.459999999999999
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.35;2129;6.49
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;14;Doenças do aparelho geniturinário;6.25;5886;2.52
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;15;Gravidez, parto e puerpério;8.34;3930;0.1
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de São José, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;1.6500000000000001;2476;0.53
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.74;1103;38.95
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;7;Doenças do olho e anexos;0.26;11;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, E.P.E.;9;Doenças do aparelho circulatório;14.66;5895;12.01
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.9000000000000004;1529;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;10;Doenças do aparelho respiratório;7.870000000000001;2454;15.079999999999998
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;1;Algumas doenças infecciosas e parasitárias;4.21;1511;21.34
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.48;194;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;7;Doenças do olho e anexos;0.06;29;0.0
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;11;Doenças do aparelho digestivo;12.06;3064;3.53
2019;Terceiro;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.2399999999999998;541;3.8
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;1;Algumas doenças infecciosas e parasitárias;6.83;806;12.36
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.15;5;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;14;Doenças do aparelho geniturinário;4.6;530;3.3300000000000005
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.44999999999999996;280;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;9;Doenças do aparelho circulatório;12.509999999999998;8535;6.4399999999999995
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;16;Algumas condições originadas no período perinatal;0.27;103;4.760000000000001
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.74;282;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;11.59;3580;0.44999999999999996
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;14;Doenças do aparelho geniturinário;7.539999999999999;3717;6.05
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.43;396;3.6999999999999997
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;7.32;659;11.59
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;6;Doenças do sistema nervoso;1.87;2176;3.73
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;1.23;1453;1.1400000000000001
2019;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;11;Doenças do aparelho digestivo;8.58;2858;3.74
2019;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;14;Doenças do aparelho geniturinário;5.57;1828;4.24
2019;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.13999999999999999;45;0.0
2019;Primeiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;4;Doenças endócrinas, nutricionais e metabólicas;1.02;373;7.41
2019;Primeiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;6;Doenças do sistema nervoso;1.6500000000000001;371;9.09
2019;Primeiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;12;Doenças da pele e do tecido subcutâneo;0.7100000000000001;261;10.530000000000001
2019;Primeiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.86;402;1.32
